,State,Year,Quarter,Name,Amount,Trans_count
379,Assam,2018,4,Others,38689818.79087821,56267
380,Assam,2019,1,Recharge & bill payments,400281677.94382846,1993220
381,Assam,2019,1,Peer-to-peer payments,7291433300.700247,1976310
382,Assam,2019,1,Merchant payments,266644645.74929428,494871
383,Assam,2019,1,Financial Services,4612454.1127945455,20162
384,Assam,2019,1,Others,39127457.944687635,48442
385,Assam,2019,2,Recharge & bill payments,539315772.8606573,2512932
386,Assam,2019,2,Peer-to-peer payments,10035232820.852964,2293770
387,Assam,2019,2,Merchant payments,326844709.5879724,573646
388,Assam,2019,2,Financial Services,4037222.414240564,13654
389,Assam,2019,2,Others,49538663.41037582,60927
390,Assam,2019,3,Peer-to-peer payments,11835800855.176552,2713539
391,Assam,2019,3,Recharge & bill payments,639885372.7480905,2645302
392,Assam,2019,3,Merchant payments,421380275.4207429,513728
393,Assam,2019,3,Financial Services,6403456.344768786,8606
394,Assam,2019,3,Others,46973660.73634353,61396
395,Assam,2019,4,Peer-to-peer payments,14083346879.361855,3222143
396,Assam,2019,4,Recharge & bill payments,704118873.972094,2937800
397,Assam,2019,4,Merchant payments,456318130.082201,544053
398,Assam,2019,4,Financial Services,3492255.0860687294,9621
399,Assam,2019,4,Others,34707757.009855896,46893
400,Assam,2020,1,Peer-to-peer payments,18977446151.768826,4058740
401,Assam,2020,1,Recharge & bill payments,971722606.1579468,3897975
402,Assam,2020,1,Merchant payments,675423852.9512749,792646
403,Assam,2020,1,Financial Services,7054325.507515656,10173
404,Assam,2020,1,Others,36781411.34368035,49326
405,Assam,2020,2,Recharge & bill payments,1612522828.7163475,6045321
406,Assam,2020,2,Peer-to-peer payments,17358374071.26616,3648386
407,Assam,2020,2,Merchant payments,749018053.2400584,742400
408,Assam,2020,2,Financial Services,18130004.687672265,19814
409,Assam,2020,2,Others,28255168.009208795,49278
410,Assam,2020,3,Peer-to-peer payments,26646565777.43919,5637893
411,Assam,2020,3,Recharge & bill payments,1627282415.9451878,5292154
412,Assam,2020,3,Merchant payments,1492484153.3873158,1383230
413,Assam,2020,3,Financial Services,28452966.026372254,24954
414,Assam,2020,3,Others,36605946.74600269,59480
415,Assam,2020,4,Peer-to-peer payments,36013292450.814384,7538478
416,Assam,2020,4,Recharge & bill payments,1662189124.4177454,5383505
417,Assam,2020,4,Merchant payments,2466913305.59039,2392184
418,Assam,2020,4,Financial Services,32314809.975261033,29764
419,Assam,2020,4,Others,51901628.46643049,79523
420,Assam,2021,1,Peer-to-peer payments,45476079487.10464,9449096
421,Assam,2021,1,Recharge & bill payments,2103017761.546533,6494111
422,Assam,2021,1,Merchant payments,3657261586.2001615,3459132
423,Assam,2021,1,Financial Services,41291047.3832124,34049
424,Assam,2021,1,Others,48814663.88782827,75672
425,Assam,2021,2,Peer-to-peer payments,51521387890.61253,11668399
426,Assam,2021,2,Recharge & bill payments,2657676415.2458973,9058005
427,Assam,2021,2,Merchant payments,4914753140.040101,4562669
428,Assam,2021,2,Financial Services,46106001.498141706,49671
429,Assam,2021,2,Others,52549929.267157935,94161
430,Assam,2021,3,Peer-to-peer payments,64131823895.235466,15617592
431,Assam,2021,3,Recharge & bill payments,3248364164.1984267,10284267
432,Assam,2021,3,Merchant payments,8208706348.034584,7431371
433,Assam,2021,3,Financial Services,43889820.495989755,39479
434,Assam,2021,3,Others,67715045.34317216,131732
435,Assam,2021,4,Peer-to-peer payments,86801625126.53499,21393962
436,Assam,2021,4,Merchant payments,13378765005.905182,12895755
437,Assam,2021,4,Recharge & bill payments,3842004488.3733196,11484376
438,Assam,2021,4,Financial Services,65456475.826191336,60724
439,Assam,2021,4,Others,97116796.57575196,185544
440,Assam,2022,1,Peer-to-peer payments,108855352347.44865,27156085
441,Assam,2022,1,Merchant payments,18833132506.022354,19011883
442,Assam,2022,1,Recharge & bill payments,4424035840.366192,12474674
443,Assam,2022,1,Financial Services,73257991.39188361,68432
444,Assam,2022,1,Others,94659207.47378007,178812
445,Assam,2022,2,Peer-to-peer payments,123829913105.31845,33879530
446,Assam,2022,2,Merchant payments,24333260089.826862,28377534
447,Assam,2022,2,Recharge & bill payments,4814695679.877083,13858113
448,Assam,2022,2,Financial Services,55549153.74320389,50785
449,Assam,2022,2,Others,77624058.0178437,168763
450,Assam,2022,3,Peer-to-peer payments,127264703851.96637,37000266
451,Assam,2022,3,Merchant payments,28789992307.161205,34935460
452,Assam,2022,3,Recharge & bill payments,5295136932.037907,13974568
453,Assam,2022,3,Financial Services,62882386.459812224,65066
454,Assam,2022,3,Others,76363577.27323309,138451
455,Assam,2022,4,Peer-to-peer payments,150693397669.18314,44828832
456,Assam,2022,4,Merchant payments,36033810141.574844,43605784
457,Assam,2022,4,Recharge & bill payments,5773980885.270762,15344794
458,Assam,2022,4,Financial Services,75960367.91633397,74414
459,Assam,2022,4,Others,76370123.60102956,127443
460,Assam,2023,1,Merchant payments,39416860194.0,48987048
461,Assam,2023,1,Peer-to-peer payments,166509153749.0,48461200
462,Assam,2023,1,Recharge & bill payments,6266406177.0,16113464
463,Assam,2023,1,Financial Services,86978703.0,82270
464,Assam,2023,1,Others,74768264.0,116656
465,Assam,2023,2,Merchant payments,45515248236.0,62403711
466,Assam,2023,2,Peer-to-peer payments,182809282981.0,57852989
467,Assam,2023,2,Recharge & bill payments,6631355080.0,17858409
468,Assam,2023,2,Financial Services,84797972.0,81172
469,Assam,2023,2,Others,70104514.0,94672
470,Assam,2023,3,Merchant payments,51533166362.0,82126315
471,Assam,2023,3,Peer-to-peer payments,185030502675.0,66737077
472,Assam,2023,3,Recharge & bill payments,7310558505.0,18524152
473,Assam,2023,3,Financial Services,118529318.0,105975
474,Assam,2023,3,Others,65257542.0,81832
475,Assam,2023,4,Merchant payments,60513904505.0,95438754
476,Assam,2023,4,Peer-to-peer payments,216875937740.0,79797949
477,Assam,2023,4,Recharge & bill payments,8011077428.0,18323202
478,Assam,2023,4,Financial Services,142552746.0,119386
479,Assam,2023,4,Others,60164512.0,72866
480,Bihar,2018,1,Recharge & bill payments,375559206.7727593,3159922
481,Bihar,2018,1,Peer-to-peer payments,5295346761.45083,2052089
482,Bihar,2018,1,Financial Services,33999413.87739952,194295
483,Bihar,2018,1,Merchant payments,139827755.73655012,138885
484,Bihar,2018,1,Others,201025034.17960182,279111
485,Bihar,2018,2,Recharge & bill payments,700649777.0602969,4346849
486,Bihar,2018,2,Peer-to-peer payments,12141448845.077621,3447898
487,Bihar,2018,2,Merchant payments,318571872.8216527,311487
488,Bihar,2018,2,Financial Services,45332532.096432865,267433
489,Bihar,2018,2,Others,300128082.6160458,258711
490,Bihar,2018,3,Peer-to-peer payments,18695889187.89432,8893764
491,Bihar,2018,3,Recharge & bill payments,804061398.5166465,4401439
492,Bihar,2018,3,Merchant payments,367608510.7261781,586862
493,Bihar,2018,3,Financial Services,33276460.45213346,274510
494,Bihar,2018,3,Others,234968821.31206354,211229
495,Bihar,2018,4,Peer-to-peer payments,26224303882.80399,8094296
496,Bihar,2018,4,Recharge & bill payments,986310785.0093702,5469096
497,Bihar,2018,4,Merchant payments,848968693.0665624,1680664
498,Bihar,2018,4,Financial Services,36199427.51318769,237247
499,Bihar,2018,4,Others,302214380.18458414,251098
500,Bihar,2019,1,Peer-to-peer payments,38824078062.32093,16807040
501,Bihar,2019,1,Recharge & bill payments,1333688182.5386746,7036367
502,Bihar,2019,1,Merchant payments,1024996999.5279309,2055267
503,Bihar,2019,1,Financial Services,28599535.734409343,204689
504,Bihar,2019,1,Others,291464734.4043106,252871
505,Bihar,2019,2,Peer-to-peer payments,58381285240.80835,15837449
506,Bihar,2019,2,Recharge & bill payments,1996804238.2749753,9279442
507,Bihar,2019,2,Merchant payments,2308145849.844257,4365465
508,Bihar,2019,2,Financial Services,63338108.53755434,129603
509,Bihar,2019,2,Others,382864846.0767575,348520
510,Bihar,2019,3,Peer-to-peer payments,61831776093.09613,15446119
511,Bihar,2019,3,Recharge & bill payments,2140566974.705637,9115040
512,Bihar,2019,3,Merchant payments,3413490288.3137074,7206001
513,Bihar,2019,3,Financial Services,20145460.42764103,89997
514,Bihar,2019,3,Others,286804437.7358033,282743
515,Bihar,2019,4,Peer-to-peer payments,86340631422.24606,26337842
516,Bihar,2019,4,Recharge & bill payments,2649616529.830146,11358597
517,Bihar,2019,4,Merchant payments,4177574379.0405855,5519582
518,Bihar,2019,4,Financial Services,18815964.761792127,100192
519,Bihar,2019,4,Others,126788281.9306988,214101
520,Bihar,2020,1,Peer-to-peer payments,99873688132.9031,23163922
521,Bihar,2020,1,Recharge & bill payments,3680590624.9006104,13837430
522,Bihar,2020,1,Merchant payments,5562692116.5708065,7822567
523,Bihar,2020,1,Financial Services,23954789.407903705,57233
524,Bihar,2020,1,Others,115927863.46366584,200663
525,Bihar,2020,2,Peer-to-peer payments,116244368941.33606,26572651
526,Bihar,2020,2,Recharge & bill payments,5642294772.453551,19522564
527,Bihar,2020,2,Merchant payments,6760404421.62296,7011681
528,Bihar,2020,2,Financial Services,54077813.2606806,73119
529,Bihar,2020,2,Others,105377680.17075577,206727
530,Bihar,2020,3,Peer-to-peer payments,153664683751.53278,37294332
531,Bihar,2020,3,Recharge & bill payments,6313780616.601829,19027978
532,Bihar,2020,3,Merchant payments,13111735855.02769,14777337
533,Bihar,2020,3,Financial Services,81355476.16367023,104135
534,Bihar,2020,3,Others,157309412.49242482,299966
535,Bihar,2020,4,Peer-to-peer payments,208484557891.42865,49432098
536,Bihar,2020,4,Merchant payments,23185594534.30522,26750991
537,Bihar,2020,4,Recharge & bill payments,6926960996.688756,19908687
538,Bihar,2020,4,Financial Services,100785736.00790763,119416
539,Bihar,2020,4,Others,207713978.04223877,380481
540,Bihar,2021,1,Peer-to-peer payments,242013312361.31104,58566582
541,Bihar,2021,1,Merchant payments,30171144593.369873,33959313
542,Bihar,2021,1,Recharge & bill payments,8505455545.448764,21974086
543,Bihar,2021,1,Financial Services,112949858.25028673,124277
544,Bihar,2021,1,Others,170787342.8481179,308219
545,Bihar,2021,2,Peer-to-peer payments,319758683264.15344,78694099
546,Bihar,2021,2,Merchant payments,43458914639.77138,44686786
547,Bihar,2021,2,Recharge & bill payments,11030849713.502428,31646149
548,Bihar,2021,2,Financial Services,116086345.91301711,149791
549,Bihar,2021,2,Others,215721223.2386405,426797
550,Bihar,2021,3,Peer-to-peer payments,331514102784.2631,92785704
551,Bihar,2021,3,Merchant payments,53849745604.9643,64094961
552,Bihar,2021,3,Recharge & bill payments,11327303470.019915,30081746
553,Bihar,2021,3,Financial Services,130349071.61901987,135748
554,Bihar,2021,3,Others,241260025.54569885,572954
555,Bihar,2021,4,Peer-to-peer payments,423665098014.2792,117340712
556,Bihar,2021,4,Merchant payments,81729122295.53772,95992559
557,Bihar,2021,4,Recharge & bill payments,13438634948.212643,30824177
558,Bihar,2021,4,Financial Services,173358268.82083318,186298
559,Bihar,2021,4,Others,365400541.9114517,783199
560,Bihar,2022,1,Peer-to-peer payments,500024806542.69324,138085265
561,Bihar,2022,1,Merchant payments,95507710275.50963,114892163
562,Bihar,2022,1,Recharge & bill payments,15431605247.390364,30545266
563,Bihar,2022,1,Financial Services,148088975.22896564,169722
564,Bihar,2022,1,Others,299484690.3236611,698018
565,Bihar,2022,2,Peer-to-peer payments,610448610667.7207,164119431
566,Bihar,2022,2,Merchant payments,126423430586.42947,158289353
567,Bihar,2022,2,Recharge & bill payments,17225668601.948982,36950622
568,Bihar,2022,2,Financial Services,116203820.91131489,124199
569,Bihar,2022,2,Others,247541289.12967217,661424
570,Bihar,2022,3,Merchant payments,137873615624.72937,198273336
571,Bihar,2022,3,Peer-to-peer payments,632747186972.1919,192304951
572,Bihar,2022,3,Recharge & bill payments,20417791249.028316,46044353
573,Bihar,2022,3,Financial Services,161987346.1868727,179533
574,Bihar,2022,3,Others,245905365.7791165,565212
575,Bihar,2022,4,Merchant payments,172924170171.63205,243777692
576,Bihar,2022,4,Peer-to-peer payments,739870172148.0806,225487662
577,Bihar,2022,4,Recharge & bill payments,22729599211.247635,47054083
578,Bihar,2022,4,Financial Services,199208429.5113938,205989
579,Bihar,2022,4,Others,288999714.3604311,559223
580,Bihar,2023,1,Merchant payments,175053265606.0,251601655
581,Bihar,2023,1,Peer-to-peer payments,836428049163.0,245677870
582,Bihar,2023,1,Recharge & bill payments,27372239431.0,49781169
583,Bihar,2023,1,Financial Services,158138446.0,194601
584,Bihar,2023,1,Others,265267298.0,575900
585,Bihar,2023,2,Merchant payments,214402873623.0,330603039
586,Bihar,2023,2,Peer-to-peer payments,980139698305.0,293616270
587,Bihar,2023,2,Recharge & bill payments,31064849666.0,58928748
588,Bihar,2023,2,Financial Services,190366037.0,211722
589,Bihar,2023,2,Others,248957759.0,573315
590,Bihar,2023,3,Merchant payments,206648202575.0,361940401
591,Bihar,2023,3,Peer-to-peer payments,908446322767.0,311779356
592,Bihar,2023,3,Recharge & bill payments,32565513931.0,59732275
593,Bihar,2023,3,Financial Services,277782677.0,270376
594,Bihar,2023,3,Others,215541416.0,516343
595,Bihar,2023,4,Merchant payments,273626740927.0,466122317
596,Bihar,2023,4,Peer-to-peer payments,1121442567078.0,394813298
597,Bihar,2023,4,Recharge & bill payments,39095012665.0,62582448
598,Bihar,2023,4,Financial Services,342560013.0,333579
599,Bihar,2023,4,Others,228927732.0,575632
600,Chandigarh,2018,1,Recharge & bill payments,47479581.16264416,201262
601,Chandigarh,2018,1,Peer-to-peer payments,527998849.34055936,135136
602,Chandigarh,2018,1,Merchant payments,19477066.533276718,21431
603,Chandigarh,2018,1,Financial Services,1865618.249949839,8473
604,Chandigarh,2018,1,Others,16614305.58119321,15593
605,Chandigarh,2018,2,Recharge & bill payments,76722906.67871952,224548
606,Chandigarh,2018,2,Peer-to-peer payments,835296156.4220204,194627
607,Chandigarh,2018,2,Merchant payments,29408471.506333277,34606
608,Chandigarh,2018,2,Financial Services,3679451.8635118967,11927
609,Chandigarh,2018,2,Others,16116275.274144217,13376
610,Chandigarh,2018,3,Peer-to-peer payments,1217617705.9681761,295358
611,Chandigarh,2018,3,Recharge & bill payments,100639674.6708905,236445
612,Chandigarh,2018,3,Merchant payments,37560565.97386869,64998
613,Chandigarh,2018,3,Financial Services,1302311.5967954171,7642
614,Chandigarh,2018,3,Others,12234189.324580798,12493
615,Chandigarh,2018,4,Peer-to-peer payments,1793871702.3196409,431461
616,Chandigarh,2018,4,Recharge & bill payments,128130475.99274208,310527
617,Chandigarh,2018,4,Merchant payments,94010713.60616027,135266
618,Chandigarh,2018,4,Financial Services,2039811.3372037038,10008
619,Chandigarh,2018,4,Others,14538888.5242277,17854
620,Chandigarh,2019,1,Peer-to-peer payments,2123866601.6513758,689400
621,Chandigarh,2019,1,Recharge & bill payments,161414934.10238376,390610
622,Chandigarh,2019,1,Merchant payments,97230471.44089967,169984
623,Chandigarh,2019,1,Financial Services,917030.9066760786,7412
624,Chandigarh,2019,1,Others,12603012.342693318,17070
625,Chandigarh,2019,2,Peer-to-peer payments,2339922407.523348,604849
626,Chandigarh,2019,2,Recharge & bill payments,185659011.54417655,342294
627,Chandigarh,2019,2,Merchant payments,152766864.66190332,277811
628,Chandigarh,2019,2,Financial Services,839765.161351582,5590
629,Chandigarh,2019,2,Others,13928050.053676538,21926
630,Chandigarh,2019,3,Peer-to-peer payments,2815184152.8041325,722233
631,Chandigarh,2019,3,Merchant payments,226535908.8355719,447069
632,Chandigarh,2019,3,Recharge & bill payments,213884900.47217816,308219
633,Chandigarh,2019,3,Financial Services,794918.674981478,2447
634,Chandigarh,2019,3,Others,13282206.873976795,26575
635,Chandigarh,2019,4,Peer-to-peer payments,3586763928.6423693,927850
636,Chandigarh,2019,4,Merchant payments,318692521.79224944,561630
637,Chandigarh,2019,4,Recharge & bill payments,237695594.96329552,338203
638,Chandigarh,2019,4,Financial Services,654298.6785004465,1911
639,Chandigarh,2019,4,Others,8707473.86293627,21321
640,Chandigarh,2020,1,Peer-to-peer payments,4421372542.468033,1087401
641,Chandigarh,2020,1,Merchant payments,438193845.4527705,764832
642,Chandigarh,2020,1,Recharge & bill payments,257250007.2445577,389851
643,Chandigarh,2020,1,Financial Services,1406138.1883251297,1574
644,Chandigarh,2020,1,Others,8230536.662513691,18853
645,Chandigarh,2020,2,Peer-to-peer payments,3293060119.5471582,766698
646,Chandigarh,2020,2,Merchant payments,331423259.0003719,390906
647,Chandigarh,2020,2,Recharge & bill payments,214425229.3354035,361577
648,Chandigarh,2020,2,Financial Services,3982005.1176844486,1797
649,Chandigarh,2020,2,Others,4125116.689457224,7032
650,Chandigarh,2020,3,Peer-to-peer payments,4178346395.412492,981986
651,Chandigarh,2020,3,Merchant payments,604271248.9262259,796634
652,Chandigarh,2020,3,Recharge & bill payments,296964794.9657042,366353
653,Chandigarh,2020,3,Financial Services,5254415.457263877,2643
654,Chandigarh,2020,3,Others,4972498.603385328,10470
655,Chandigarh,2020,4,Merchant payments,939307675.8510206,1322026
